hostId,hostUrl,hostName,hostAbout,hostResponseTime,hostResponseRate,hostAcceptanceRate,hostIsSuperhost,hostPictureUrl,hostSince
18448375,https://www.airbnb.com/users/show/18448375,Benjamin,"I’m a friendly guy from Germany, who likes photography and is open for new experiences and adventures. I currently live in Dublin and will offer my place from time to time.",N/A,0,100,false,https://z0.muscache.cn/im/users/18448375/profile_pic/1405860418/original.jpg?aki_policy=profile_x_medium,2014-07-20
90823585,https://www.airbnb.com/users/show/90823585,John,We're semi retired host's. we offer our guests a top class stay at the Gormley residents.,within an hour,100,93,false,https://a0.muscache.com/im/pictures/user/8c500440-034a-4398-a647-c5aede309788.jpg?aki_policy=profile_x_medium,2016-08-19
30136194,https://www.airbnb.com/users/show/30136194,Ricardo,NC,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/3bb0adfd-6576-4cb8-a4ec-e96153fd906c.jpg?aki_policy=profile_x_medium,2015-03-28
22348219,https://www.airbnb.com/users/show/22348219,Christan,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/de9b6223-af4c-45bc-a630-44f4a88f0b3f.jpg?aki_policy=profile_x_medium,2014-10-09
259904264,https://www.airbnb.com/users/show/259904264,Décio,Educado e amigável,a few days or more,0,0,false,https://a0.muscache.com/im/pictures/user/ec892180-2bad-4f22-a744-fc85e42088fe.jpg?aki_policy=profile_x_medium,2019-05-05
32003450,https://www.airbnb.com/users/show/32003450,Oskar,"I am a young communications professional and fan of yachts and sailing. Used to be an actor in the theatre, now pursuing career in business. Like contemporary art and jazz",N/A,0,0,false,https://a0.muscache.com/im/users/32003450/profile_pic/1430084514/original.jpg?aki_policy=profile_x_medium,2015-04-26
205898198,https://www.airbnb.com/users/show/205898198,Mark,,within an hour,100,99,true,https://a0.muscache.com/im/pictures/user/8d52c9b5-ecc6-4c52-9ae4-5ec21ca0f749.jpg?aki_policy=profile_x_medium,2018-07-29
20900459,https://www.airbnb.com/users/show/20900459,Fergal & Sveta,"I am a professional photographer working from my home based studio. I am also a wood turner. I am married to Sveta who is an accountant. We live in a lovely old house, have a dog, chickens, birds, bees etc. We love to grow some vegetables and fruit. Sveta loves gardening, makes great jam from our own fruit trees, bakes wonderful bread and is a great cook. We love meeting people at our home where you can be assured of a warm welcome. Letterkenny is the ideal place to be based for touring Donegal, the Wild Atlantic Way and the numerous attractions that are nearby.",within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/b9176e82-f64a-4cb2-a758-56884a4e4aa4.jpg?aki_policy=profile_x_medium,2014-09-03
22020776,https://www.airbnb.com/users/show/22020776,Emily,,within a few hours,100,98,false,https://a0.muscache.com/im/pictures/user/b502844b-733e-412f-9fc2-1010afe7b2a1.jpg?aki_policy=profile_x_medium,2014-10-01
175738622,https://www.airbnb.com/users/show/175738622,Nannan,,N/A,0,64,false,https://a0.muscache.com/im/pictures/user/5344f049-45b9-41dd-a9de-a0ed05f5f74a.jpg?aki_policy=profile_x_medium,2018-02-27
100941545,https://www.airbnb.com/users/show/100941545,Maria,Software Dev • Ireland is home • Married to a Super Hero • Two insane but wonderful dogs • Self-care junkie,within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/6ff9b0d9-626b-4781-ac5c-ebbd2cc75ba9.jpg?aki_policy=profile_x_medium,2016-10-23
131892863,https://www.airbnb.com/users/show/131892863,Mike,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/af2207c4-1696-426e-b182-d25ca8426f00.jpg?aki_policy=profile_x_medium,2017-05-25
76715211,https://www.airbnb.com/users/show/76715211,Marian,"I love travelling myself and meeting lots of fellow travellers. I enjoy art, music, theatre spending time with friends but most of all dancing especially Argentine Tango. I love living in Donegal and helping guests to discover its beauty is a pleasure.",within an hour,100,88,true,https://z0.muscache.cn/im/pictures/user/28daa9ca-59a3-404e-8095-37620a784503.jpg?aki_policy=profile_x_medium,2016-06-09
125738887,https://www.airbnb.com/users/show/125738887,A&K,"Hi there, we are A&K. We are a friendly couple. We both work in banking in the City Centre, in our spare time we enjoy eating out, going to the park, watching films, drinking coffee and party sometimes. We also enjoy travelling and exploring new cities but always love coming back to Dublin. We love the city, it's chilled out and incredibly diverse. Dublin is a very friendly city and of course everyone is welcome to be our guest. :)",within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/ac868016-6015-4d09-a227-416225f3fcfa.jpg?aki_policy=profile_x_medium,2017-04-13
5605429,https://www.airbnb.com/users/show/5605429,Eddy,"Hello Bonjour! My name is Eddy. I am passionate about travelling, meeting people and making sure every day is a good day :) My family comes form France, but also Canada... and Italy! I have been living and working in the heart of Dublin for a few years now and really love this lively happy city. You'll love our neighborhood: everything is within a stone throw. And if you are looking for more of a ""Nature"" trip, I'd be happy to tell you about our favorite hikes and walks nearby :) I love Ireland and our home sweet home. I are sure you will too!!",N/A,0,100,false,https://a0.muscache.com/im/pictures/user/7e4c678a-db5f-41eb-bb41-5688cb0da64a.jpg?aki_policy=profile_x_medium,2013-03-24
15780796,https://www.airbnb.com/users/show/15780796,Sean,Private,within a day,75,70,false,https://a0.muscache.com/im/users/15780796/profile_pic/1400855682/original.jpg?aki_policy=profile_x_medium,2014-05-20
23492475,https://www.airbnb.com/users/show/23492475,Niamh,"Hi, I’m Niamh - I’m Irish but have recently moved home to Dublin after living in London for a number of years. I love travelling and love being able to share my home while I’m away! I live with my boyfriend Rory in a house we recently renovated in an area of Dublin that we both love for its character and community.",within a day,100,67,false,https://a0.muscache.com/im/pictures/user/4ccc5143-84ab-47a0-ab3a-ab376bbbc1de.jpg?aki_policy=profile_x_medium,2014-11-08
219928648,https://www.airbnb.com/users/show/219928648,Olivia,"I am from Dublin and have lived locally all my life. I know the city and surrounding areas well and love to share my knowledge, tips and suggestions about the best way to explore, enjoy and experience Dublin.",N/A,0,100,true,https://a0.muscache.com/im/pictures/user/b70d4f1b-d638-4d8b-8c5c-c44b0d6f5b03.jpg?aki_policy=profile_x_medium,2018-10-10
172219815,https://www.airbnb.com/users/show/172219815,Alice,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/9691e00e-47cd-4525-8b64-1bafaed41b4a.jpg?aki_policy=profile_x_medium,2018-02-07
335431919,https://www.airbnb.com/users/show/335431919,Wesi,,N/A,0,25,false,https://a0.muscache.com/im/pictures/user/c7a9e8da-1da5-4d70-b575-520a9b2c5398.jpg?aki_policy=profile_x_medium,2020-02-11
159476229,https://www.airbnb.com/users/show/159476229,Karen,Enjoy hosting and traveling. I still have lots to do and plenty of places to visit on the 'bucket-list'! I am easy going and flexible with guests. Ensuring you enjoy a great experience in Dublin and a comfortable stay at my apartment is important to me. Let's make your visit to Dublin a wonderful experience.,within an hour,80,94,false,https://a0.muscache.com/im/pictures/user/29e74c8e-662e-4747-93dc-c5206ede4512.jpg?aki_policy=profile_x_medium,2017-11-20
211091139,https://www.airbnb.com/users/show/211091139,Alan,"I’m Alan and I host with my wife. We try to respond to all our guests within the hour unless we’re asleep! We love hosting and advising our guests, Dublin is a great city and we enjoy helping people to see it.",within an hour,100,94,false,https://a0.muscache.com/im/pictures/user/1ccf9084-9549-49ab-a467-4805c3022809.jpg?aki_policy=profile_x_medium,2018-08-22
2110301,https://www.airbnb.com/users/show/2110301,Karin,"Architectural enthusiast & committed urbanite, Alexander technique teacher, daily swimmer. I love to cook and to share meals with friends, and I aspire to grow at least some of my own food. I love where I live, and enjoy all the amenities the city has to offer. I am Secretary of the Mountjoy Square Society, whose aim is to improve our area for all who live work and visit here. I am also a committee member of the Irish Georgian Society, and I regularly organize day trips and walking tours for our members.",within a few hours,100,95,true,https://a0.muscache.com/im/users/2110301/profile_pic/1405725776/original.jpg?aki_policy=profile_x_medium,2012-04-10
16497719,https://www.airbnb.com/users/show/16497719,Lucie,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/6df15cdb-96dd-48f6-bc1a-6618e4062392.jpg?aki_policy=profile_x_medium,2014-06-07
306697932,https://www.airbnb.com/users/show/306697932,Chris,,within a few hours,67,71,false,https://a0.muscache.com/im/pictures/user/76eebe66-7dde-47ae-9418-0777c9838af6.jpg?aki_policy=profile_x_medium,2019-11-04
191815393,https://www.airbnb.com/users/show/191815393,Arthur,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/73d05ae9-df06-4a04-a1f0-1877236414bb.jpg?aki_policy=profile_x_medium,2018-05-27
15470900,https://www.airbnb.com/users/show/15470900,Martin,"Hi I'm Martin! :) I grew up in Germany, family's half Polish, did my studies in the Netherlands (both BSc and MSc) and now started my first job in Dublin, Ireland. Next year I'm planning on moving to London, UK. I looooove travelling, good food (and lots of it!), music, wine & photography.",N/A,0,0,false,https://a0.muscache.com/im/users/15470900/profile_pic/1419806138/original.jpg?aki_policy=profile_x_medium,2014-05-13
76358654,https://www.airbnb.com/users/show/76358654,P J,Bedrooms or Bed and Breakfast available in the village of Downings Co.Donegal.,within an hour,100,17,false,https://a0.muscache.com/im/pictures/user/355b97e2-87e4-411f-928a-05e8244a3bb5.jpg?aki_policy=profile_x_medium,2016-06-07
124682640,https://www.airbnb.com/users/show/124682640,Philip,,N/A,0,0,false,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,2017-04-07
14796262,https://www.airbnb.com/users/show/14796262,Clare,,within an hour,100,86,false,https://a0.muscache.com/im/users/14796262/profile_pic/1408996529/original.jpg?aki_policy=profile_x_medium,2014-04-27
292654940,https://www.airbnb.com/users/show/292654940,Liam From Co-HostIE,"Hello All! I am Liam. I am a small business owner, who runs Co-HostIE. Though I first used airbnb as a guest, my primary use for airbnb now is as a host. I really enjoy hosting and hearing about my guests and their stories. What you'll find with any of my properties will be a hotel quality clean within a beautiful and artful home. Hello to you all, I wish you safe travels and unforgettable moments on your journey. No Airbnb Service fees on CoHostIE listings. We pay the Service Fees",within an hour,100,87,true,https://a0.muscache.com/im/pictures/user/b2b3c5f3-74fe-4659-8afa-5b5e8d90cb25.jpg?aki_policy=profile_x_medium,2019-09-06
59959560,https://www.airbnb.com/users/show/59959560,Cedric,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/dd7cfdce-9420-4a21-8286-5d41858e55b3.jpg?aki_policy=profile_x_medium,2016-02-22
87541148,https://www.airbnb.com/users/show/87541148,Rowena,"Hi, I am Rowena, I am from Romania. I used to live in Spain and now I travel the world from Ireland, Dublin - where I am work currently.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/7426b239-f3ea-4c35-871e-55dc7cef5b25.jpg?aki_policy=profile_x_medium,2016-08-02
349311006,https://www.airbnb.com/users/show/349311006,BayView Luxury Accommodation,,within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/82e8d510-6634-4d21-8b46-24f80aeae745.jpg?aki_policy=profile_x_medium,2020-06-09
123745971,https://www.airbnb.com/users/show/123745971,Especial,"We offer carefully hand-picked vacation rentals to our business or leisure travelers, from short term to long term rentals in London, Paris, New York, Rome, Dublin and different parts of the world.",within an hour,100,33,false,https://a0.muscache.com/im/pictures/user/98ec9f58-f6d3-4f21-bb3d-1a0983e9b960.jpg?aki_policy=profile_x_medium,2017-04-01
19637426,https://www.airbnb.com/users/show/19637426,Shiraz,,N/A,0,0,false,https://a0.muscache.com/im/users/19637426/profile_pic/1407489825/original.jpg?aki_policy=profile_x_medium,2014-08-07
76335162,https://www.airbnb.com/users/show/76335162,Myra,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/fec4c79c-694a-4df4-b0a8-517e75e807d3.jpg?aki_policy=profile_x_medium,2016-06-07
79699452,https://www.airbnb.com/users/show/79699452,James,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/15ba9889-7f5a-47f9-826c-5bd37c66b5aa.jpg?aki_policy=profile_x_medium,2016-06-24
73348133,https://www.airbnb.com/users/show/73348133,Jamie,"young architect, i designed my own home which i am proud to welcome guests to; i love to travel and enjoy other beautiful homes..",within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/68baac1c-cc21-4c99-9ded-bcec08335149.jpg?aki_policy=profile_x_medium,2016-05-22
73348133,https://www.airbnb.com/users/show/73348133,Jamie,"young architect, i designed my own home which i am proud to welcome guests to; i love to travel and enjoy other beautiful homes..",within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/68baac1c-cc21-4c99-9ded-bcec08335149.jpg?aki_policy=profile_x_medium,2016-05-22
330046713,https://www.airbnb.com/users/show/330046713,Mairead,,within a few hours,100,100,false,https://a0.muscache.com/im/pictures/user/2be02207-cdef-4a2a-ae41-f261fd15b2ee.jpg?aki_policy=profile_x_medium,2020-01-22
147886604,https://www.airbnb.com/users/show/147886604,Ferenc,Hello My name is Ferenc from Hungary. I moved to Dublin in 2015. I worked in hospitality in the last 10 years. I live in the house with my mum who is very friendly and quiet person. I am very lucky to have a wonderful family with the same goal. My mother is into baking and she surprised many guest with her freshly baked patisseries. If I am not available my mum will tour you around the house and give you tips where to wine and dine. We are happy to see everyone in our humble home.,within a few hours,67,100,true,https://a0.muscache.com/im/pictures/user/10a99b24-5b82-4704-8a46-0438432a7d05.jpg?aki_policy=profile_x_medium,2017-08-27
